,feature_124,feature_299,feature_148,feature_435,feature_349,feature_332,feature_461,feature_164,feature_206,feature_442,feature_22,feature_60,feature_66,feature_118,feature_478,feature_133,feature_34,feature_342,feature_65
128,15.77,0.0268,0.028300000000000002,4.6438,0.012199999999999999,0.0315,22.441,0.059,7.2,0.6268,-5153.5,-3.8800000000000012,32.1774,58.29650000000001,4.805799999999999,2.2711,8.3675,2.0500000000000003,23.88
129,15.56,0.0389,0.0122,7.1704,0.0248,0.0824,19.7246,0.093,11.800000000000002,0.8159,-5452.75,5.804499999999998,20.2515,58.531200000000005,8.0418,2.4201,8.7932,3.5342999999999996,14.1955
130,15.909999999999998,0.0804,0.0205,14.686000000000002,0.0284,0.1065,22.3774,0.19,9.57,1.0541,-5477.5,-0.9945000000000004,27.0475,57.584,6.5778,2.3883,8.287,2.5697,20.9945
131,15.84,0.0425,0.026000000000000006,7.9362,0.022399999999999996,0.0857,28.9328,0.102,6.33,0.7477,-5592.75,-4.663600000000001,33.7771,59.3441,4.3419,2.2989,9.9964,2.0231000000000003,24.6636
132,15.824,0.0344,0.0141,8.6154,0.028300000000000002,0.15731969736607296,48.0809,0.077,5.17,0.9835999999999999,-6563.75,-19.1518,44.9459616831798,59.53070000000001,3.4781,2.3495999999999997,8.8388,1.6552999999999998,34.666002787332104
133,15.95,0.1053,0.0074,17.0732,0.0222,0.0932,22.8954,0.21699999999999997,8.71,0.9048,-5508.75,3.2508999999999975,23.112000000000002,57.829600000000006,5.7289,2.2588,8.6772,3.0807,16.7491
134,15.909999999999998,0.0225,0.013899999999999997,4.9712,0.03127798965648422,0.1051,10.9048,0.054,8.42,0.9174999999999999,-6416.25,2.3318000000000003,20.9574,59.0924,5.6591,2.2877,8.1605,2.0412,17.6682
135,15.85,0.0519,0.0336,12.4288,0.0146,0.0848,49.4768,0.12000000000000001,4.81,0.8235,-6565.5,5.401799999999998,19.9951,58.13559999999999,3.3141,2.3038,8.6406,1.503,14.598200000000002
136,15.760000000000002,0.0559,0.0082,13.6743,0.015599999999999998,0.0939,46.5347,0.135,4.89,0.811,-6420.249999999999,-0.5690999999999988,25.2645,57.826,3.3826000000000005,2.3978,9.2291,1.495,20.5691
137,15.760000000000002,0.0828,0.0181,13.7095,0.0362,0.0968,39.3922,0.181,8.89,0.7574,-5563.5,-21.860544284358642,44.9459616831798,59.371700000000004,6.0188,2.3073,9.043,2.417,34.666002787332104
138,16.01,0.0653,0.03815377803030759,12.0108,0.024,0.07749999999999999,23.616100000000003,0.155,4.89,0.7643,-5055.5,-1.0573000000000012,29.012,58.645799999999994,3.3903,2.2771,8.9635,1.3666,21.0573
139,16.0,0.0295,0.0172,5.3435,0.0195,0.0452,24.451600000000003,0.07,6.2,0.6163,-5729.5,-6.876399999999999,36.283,59.374900000000004,4.0285,2.2216,8.6556,1.8514,26.8764
140,15.8,0.0358,0.0185,6.6705,0.0164,0.0897,14.9653,0.08700000000000001,8.45,0.7139,-5195.75,2.813599999999999,21.9929,57.89769999999999,5.8022,2.2802,9.131,2.4509,17.1864
141,15.77,0.0554,0.0256,11.7508,0.0307,0.036800000000000006,16.8014,0.124,7.31,0.9174999999999999,-6194.0,-3.7245,30.9009,57.90070000000001,5.1156,2.3021,8.1605,2.4056999999999995,23.7245
142,15.89,0.0357,0.0203,8.3418,0.0342,0.0938,56.0161,0.082,7.78,0.7477,-6411.75,-1.2182000000000004,26.3771,57.9601,5.242999999999999,2.3161,9.9964,2.36,21.2182
143,15.83,0.0933,0.0226,16.715,0.0245,0.0301,36.8197,0.216,12.400000000000002,0.573,-5422.75,-5.679999999999999,37.8425,57.9296,8.4634,2.2705,8.8215,3.6995,25.68
144,15.71,0.0334,0.0171,7.3519,0.0372,0.0819,31.6738,0.081,5.79,0.7532,-6473.249999999999,1.251800000000001,24.1495,59.948,4.0841,2.2931,8.6384,1.7128,18.7482
145,15.83,0.0767,0.0099,12.8,0.0229,0.0323,12.7454,0.172,7.97,0.573,-5404.5,-0.11449999999999975,24.1581,56.95900000000001,5.2040999999999995,2.2705,8.8215,2.1549000000000005,20.1145
146,15.9,0.0493,0.023000000000000003,12.2271,0.0243,0.0969,19.3787,0.119,9.98,0.7507,-6426.499999999999,19.5609,27.7378,56.9238,6.634,2.3128,9.4832,2.6272,20.4391
147,15.79,0.0522,0.0185,9.5832,0.029300000000000003,0.0304,66.37576594608113,0.123,8.56,0.6787,-5656.75,-3.7673,28.7957,57.978100000000005,5.865599999999999,2.2809,8.3845,2.5016,23.7673
148,15.96,0.0526,0.013,12.6008,0.0291,0.0852,17.8529,0.125,8.41,0.9588,-6234.5,-3.6855000000000016,28.4754,59.89589999999999,5.7486,2.3063,8.5855,2.1545000000000005,23.6855
149,16.0,0.0559,0.011,13.7056,0.022,0.0849,14.5404,0.135,7.78,0.3963,-6590.749999999999,3.3918000000000017,22.8177,59.16949999999999,5.460600000000001,2.3301,8.7696,2.4601000000000006,16.6082
150,15.86,0.0513,0.007,9.2481,0.0128,0.0373,21.2922,0.119,7.9,1.0186,-5062.25,-2.503599999999999,28.2316,57.1369,5.4421,2.4196000000000004,8.7383,2.3285000000000005,22.5036
151,15.86,0.0407,0.0265,9.3071,0.029300000000000003,0.0246,29.1167,0.09,9.07,0.9683,-6277.75,16.241800000000005,30.5545,58.2266,6.1628,2.298,8.5788,2.9196,23.7582
152,15.77,0.13750336952302658,0.0199,38.235678500851506,0.0386,0.0786,12.3355,0.3021990244762846,6.31,1.0459,-5073.25,4.660900000000001,44.9459616831798,59.057,4.2114,2.3997,8.7487,2.2613000000000003,34.666002787332104
153,15.85,0.0734,0.0248,12.6824,0.0169,0.0734,28.5384,0.163,4.34,0.7584,-5175.5,1.5881999999999996,44.9459616831798,58.6601,2.8513,2.3237,10.237029652516307,1.2342,34.666002787332104
154,15.86,0.091,0.0297,15.1561,0.0187,0.0969,19.9947,0.199,12.260000000000002,0.7059,-5242.25,24.14,22.8392,58.63689999999999,8.171,2.298,9.1757,3.6649000000000003,15.86
155,15.909999999999998,0.0523,0.01,8.6891,0.0239,0.1003,36.2621,0.116,4.32,0.7928,-5064.0,0.15180000000000088,24.7192,58.6862,3.0125000000000006,2.2928,9.5713,1.4223,19.8482
156,15.77,0.0458,0.0234,7.2643,0.024399999999999998,0.0964,39.6163,0.094,9.01,0.7524,-4781.5,8.063599999999996,39.8719,58.6494,6.2537,2.3314,8.872,2.4236,31.9364
157,15.89,0.03,0.0327,7.9778,0.037000000000000005,0.0789,34.1207,0.072,12.1,0.5955,-6097.75,25.083600000000008,21.6833,59.577600000000004,8.3929,2.2764,9.6234,3.9784,14.916399999999998
158,15.56,0.0678,0.021900000000000003,11.6345,0.014500000000000002,0.0865,15.7398,0.155,10.490000000000002,0.577,-5636.75,3.2654999999999976,21.4549,58.391000000000005,7.2471,2.4201,9.754,3.9223,16.7345
159,15.69,0.0853,0.0133,13.3617,0.0191,0.1067,25.7881,0.173,6.07,0.5194,-5422.25,2.2008999999999994,22.4948,58.101,3.977,2.2892,8.8356,1.8615,17.7991
160,15.85,0.0945,0.0084,18.1344,0.0186,0.0811,32.3429,0.226,4.46,1.1623,-5455.25,-6.6408999999999985,33.5324,59.2674,2.9266,2.3884,9.4336,1.8185,26.6409
161,15.760000000000002,0.0571,0.0213,9.6578,0.0264,0.1017,37.1455,0.127,10.29,0.8615999999999999,-5339.0,-3.704499999999999,31.622,56.3672,6.971499999999999,2.2553,8.6695,2.9395,23.7045
162,15.94,0.0169,0.0181,3.1931,0.022099999999999998,0.0819,22.883400000000005,0.041,7.3,0.5377,-5628.0,-2.6299999999999986,29.1444,58.0522,4.9807,2.2697,8.7897,2.2448,22.63
163,15.77,0.0362,0.01,5.6402,0.0143,0.0939,17.3039,0.07400000000000001,4.24,0.7677,-5181.75,-2.728200000000001,27.4264,55.962199999999996,2.8666,2.4349,9.0942,1.6463,22.7282
164,15.86,0.0796,0.017,13.671199999999999,0.0213,0.15731969736607296,22.4885,0.17400000000000002,4.09,0.9048,-5604.5,2.671800000000001,23.984600000000004,59.3171,2.7091,2.2616,8.6772,1.2209,17.3282
165,15.89,0.064,0.0078,11.2676,0.0264,0.0932,23.789400000000004,0.144,9.99,0.8882999999999999,-5669.75,1.0045000000000006,23.2147,58.87729999999999,6.831699999999999,2.2909,8.9546,2.9246,18.9955
166,15.72,0.0321,0.0207,6.6253,0.0151,0.0792,12.0051,0.072,5.43,0.7532,-6586.0,1.6017999999999994,21.8556,60.2588,3.6852,2.2859,8.6384,1.9208,18.3982
167,15.81,0.0575,0.0322,13.3739,0.0462,0.0804,24.4849,0.132,6.86,0.7408,-6205.000000000001,20.720900000000004,27.0269,58.7712,4.6032,2.3715,8.6211,2.1692000000000005,19.2791
168,15.83,0.0501,0.0067,8.2055,0.0203,0.1088,26.399900000000002,0.10700000000000001,5.98,0.9332,-5870.5,-3.125500000000001,30.498700000000003,58.0532,4.0177,2.4167,8.5862,1.8023,23.1255
169,15.81,0.0495,0.0223,9.0308,0.028899999999999995,0.0873,31.313700000000004,0.116,5.71,0.6576,-5415.0,4.099099999999999,18.3248,58.2658,3.9272999999999993,2.3025,9.396,1.9976,15.900899999999998
170,15.760000000000002,0.0667,0.0129,11.9812,0.0158,0.1087,34.943,0.153,3.91,0.8858999999999999,-4951.25,-6.3391,34.2074,58.305800000000005,2.5684,2.2634,8.9191,1.2924,26.3391
171,15.84,0.054,0.008,13.4393,0.0277,0.0915,18.9777,0.131,7.32,0.768,-6408.749999999999,6.245499999999998,20.7886,56.79059999999999,5.0709,2.3099000000000003,8.8384,2.0910000000000006,13.7545
172,15.85,0.0953,0.023100000000000002,16.5962,0.0405,0.0734,24.178100000000004,0.206,7.25,0.7162,-5683.75,10.2109,39.6865,59.0759,4.821399999999999,2.3403000000000005,9.1502,2.4971,29.7891
173,15.85,0.051,0.0203,12.4561,0.0371,0.0729,19.0156,0.124,8.78,1.0959,-6362.5,26.774500000000007,20.1161,57.964200000000005,5.7668,2.3403000000000005,8.6667,2.6203,13.2255
174,15.84,0.029,0.0146,5.3177,0.014000000000000002,0.0841,28.976900000000004,0.068,7.16,1.0541,-5704.5,-0.7244999999999991,25.9809,59.27720000000001,4.6526,2.4108,8.287,2.3162,20.7245
175,15.589999999999998,0.0243,0.0055,4.2496,0.024699999999999996,0.0324,24.2878,0.055,4.98,0.9066,-5394.25,-0.2709000000000004,25.1055,58.088699999999996,3.3925,2.2954,8.7552,1.359,20.2709
176,15.84,0.0601,0.0217,10.3967,0.0328,0.1004,52.3768,0.133,6.37,0.7524,-5593.75,10.895499999999998,37.5213,58.997299999999996,4.3312,2.3132,8.872,2.0755000000000003,29.1045
177,15.749999999999998,0.0636,0.018,10.6416,0.0162,0.0786,22.5632,0.136,18.421428200122122,0.8446,-5653.75,27.68911468303499,17.4684,57.1135,12.572534636098244,2.3471,8.7947,5.233659006424407,10.8082
178,15.74,0.0779,0.023999999999999997,14.5916,0.0177,0.0686,19.0341,0.184,8.59,0.8858999999999999,-5346.25,-1.0908999999999989,26.7205,58.03560000000001,5.7275,2.2596,8.9191,2.3853,21.0909
179,15.77,0.0478,0.0206,8.2409,0.0209,0.0315,26.5172,0.104,7.34,0.7277,-6106.25,-0.5654999999999993,24.6207,61.1938,4.8219,2.2711,9.2036,2.1906,20.5655
180,15.94,0.0193,0.021900000000000003,3.713900000000001,0.015,0.065,16.6937,0.047,7.89,0.8146,-5389.75,-2.8818,29.7075,58.1892,5.3451,2.2967,8.8132,2.5120999999999998,22.8818
181,15.88,0.0588,0.0107,14.206,0.0296,0.0257,29.684699999999996,0.14,11.47,0.9059,-6406.250000000001,3.1136000000000013,44.9459616831798,59.0588,7.6393,2.3078,8.5405,3.3214,34.666002787332104
182,15.79,0.0412,0.0207,7.4839,0.0296,0.1088,32.7019,0.096,11.940000000000001,0.9276000000000001,-5303.0,-7.0081999999999995,34.3077,58.7103,7.8141,2.292,8.5298,2.8904,27.0082
183,15.79,0.0989,0.0188,18.5003,0.0207,0.0851,11.5422,0.235,9.16,0.6385,-5524.5,3.0718000000000014,24.0276,58.652499999999996,6.275,2.2825999999999995,8.2914,2.6898,16.9282
184,15.79,0.0435,0.0192,8.2035,0.0269,0.0863,13.0968,0.104,4.16,0.7852,-5378.0,-1.5035999999999998,25.5747,59.46920000000001,2.8462,2.2809,9.7571,1.3435,21.5036
185,15.920000000000002,0.0492,0.0163,10.916399999999998,0.0182,0.0856,8.4841,0.109,7.98,1.0189,-6448.25,3.1845000000000003,22.1925,58.446000000000005,5.4338,2.3453,8.5779,2.4628,16.8155
186,15.9,0.1044,0.025800000000000003,17.2293,0.0219,0.10130000000000002,56.8733,0.222,8.02,0.8556,-5302.75,22.717299999999998,22.3699,58.18780000000001,5.3468,2.3194,8.7879,2.3362,17.2827
187,15.81,0.0367,0.0159,8.4243,0.0132,0.07589999999999998,25.360200000000003,0.083,7.17,1.148,-6349.5,-12.1527,42.2381,58.974000000000004,5.096099999999999,2.3378,8.6309,2.0092,32.1527
188,15.84,0.059,0.028200000000000003,9.8035,0.0264,0.084,41.0548,0.126,6.81,0.685,-5228.25,2.319999999999999,25.6635,59.3593,4.742799999999999,2.2569,8.7646,1.7957,17.68
189,15.73,0.0425,0.0192,6.8992,0.0217,0.0323,20.1254,0.091,7.68,0.6796,-5307.75,0.7864000000000008,23.1222,59.3716,5.034799999999999,2.2732,8.8973,2.212,19.2136
190,15.98,0.045599999999999995,0.0176,8.6837,0.0202,0.0824,31.675399999999996,0.111,4.96,0.6385,-5719.0,-2.4818000000000002,30.222,58.8897,3.3746,2.212,8.2914,1.5416,22.4818
191,15.909999999999998,0.026,0.0141,4.5545,0.015300000000000001,0.0366,24.275300000000005,0.057,12.040000000000001,0.7898,-5537.5,9.333599999999999,41.5043,59.1544,8.5107,2.3313,9.1784,3.8128,30.6664
192,15.77,0.0521,0.0192,7.6458,0.0316,0.0993,32.8168,0.098,12.870000000000001,0.9087,-5336.5,2.0427000000000004,44.9459616831798,59.8751,8.6072,2.3314,9.2362,3.3780000000000006,34.666002787332104
193,15.920000000000002,0.04050000000000001,0.0105,7.0539,0.0163,0.1017,28.373800000000003,0.092,5.46,0.9735,-5397.25,2.43,22.2242,59.2268,3.6629,2.3453,8.4896,1.5772000000000002,17.57
194,15.94,0.018,0.0196,3.3128,0.0216,0.0929,40.8202,0.043,11.32,1.0078,-5667.75,0.303599999999999,24.4119,56.5454,7.5994,2.3401,9.308,3.2029,19.6964
195,16.04,0.0322,0.0124,6.0,0.0241,0.1017,29.118299999999998,0.078,9.52,0.8858999999999999,-5313.5,0.24640000000000106,25.4657,58.3508,6.4316,2.4023,8.9191,2.597,19.7536
196,15.83,0.0834,0.011999999999999999,15.173500000000002,0.0301,0.062099999999999995,41.9211,0.199,9.8,0.6257,-5528.75,1.2691000000000014,26.114,58.5549,6.5857,2.3207,8.3179,2.9954,18.7309
197,15.749999999999998,0.050699999999999995,0.0143,8.6348,0.0261,0.0852,18.6318,0.108,6.29,0.5888,-6211.25,0.28179999999999994,26.9505,58.4977,4.416799999999999,2.3162,9.0776,1.995,19.7182
198,15.83,0.0682,0.0151,12.0312,0.0225,0.1062,16.3655,0.154,9.56,0.7954,-5759.75,-0.9235999999999988,32.7145,59.770199999999996,6.5365,2.2647,8.7548,2.8475,20.9236
199,15.83,0.062,0.0098,15.337700000000002,0.0326,0.0803,58.2153,0.15099999999999997,8.09,0.8235,-6401.749999999999,5.3782000000000005,21.6961,59.801,5.578499999999999,2.3834,8.6406,2.5279,14.6218
200,15.83,0.0832,0.0177,15.565100000000001,0.03300000000000001,0.0323,17.0777,0.199,11.32,0.47490000000000004,-5802.25,0.8044999999999992,23.7588,59.0791,7.4993,2.2392,8.9541,3.6089,19.1955
201,15.909999999999998,0.0618,0.02,10.2941,0.0212,0.0875,29.972900000000003,0.133,10.38,0.8615999999999999,-5444.75,0.420000000000001,26.5186,55.30217167498311,6.8145999999999995,2.3883,8.6695,3.2833,19.58
202,15.73,0.0613,0.0185,10.9202,0.0216,0.0328,20.4165,0.143,11.74,0.9525000000000001,-5514.75,2.8235999999999994,24.5318,60.114,7.901700000000001,2.2959,9.4749,3.3135,17.1764
203,15.58,0.0694,0.0086,11.4441,0.0277,0.0337,28.261,0.147,4.11,0.6644,-5651.25,1.3281999999999987,22.9188,55.30217167498311,2.8023999999999996,2.3479,8.0787,1.4562,18.6718
204,15.71,0.0443,0.015,8.2886,0.024699999999999996,0.0662,13.0839,0.108,9.93,0.4382,-5611.75,1.9936000000000005,22.1064,59.152699999999996,6.7038,2.349,8.5407,3.3449,18.0064
205,15.7,0.0452,0.0204,7.4233,0.0366,0.0328,29.2584,0.095,4.68,0.8197999999999999,-5767.75,2.5855000000000015,23.8635,58.89800000000001,3.1843,2.2949,9.3868,1.6564000000000003,17.4145
206,15.909999999999998,0.0542,0.025500000000000002,12.926200000000001,0.0411,0.08230000000000001,35.1736,0.127,10.0,0.7158,-6425.5,16.4073,31.6904,59.4864,6.6161,2.3038,8.6829,2.5255000000000005,23.5927
207,15.84,0.0678,0.0178,11.8804,0.024699999999999996,0.0871,37.1538,0.154,8.02,0.9237999999999998,-5505.5,6.682699999999998,19.9232,58.2106,5.555300000000001,2.2989,8.572,2.2853000000000003,13.3173
208,15.9,0.0443,0.0078,9.3094,0.020500000000000004,0.0848,58.2877,0.092,6.19,0.7928,-6273.5,2.8244999999999987,23.8635,59.49369999999999,4.2813,2.307,9.5713,2.0239000000000003,17.1755
209,15.84,0.0435,0.0109,7.486799999999999,0.0169,0.0896,35.2149,0.096,4.78,0.713,-5585.25,7.316399999999999,16.8961,58.439,3.2839,2.2989,8.3588,1.3683,12.6836
210,15.97,0.0484,0.0189,11.0769,0.020500000000000004,0.082,25.2232,0.108,8.37,0.4389,-6626.5,7.0709,18.8096,58.76870000000001,5.782499999999999,2.2773,8.7851,2.493,12.9291
211,15.79,0.0635,0.0204,11.456600000000002,0.0192,0.0814,29.7269,0.152,8.22,0.4817,-5305.75,-2.5436000000000005,29.6277,59.0946,5.423699999999999,2.2749000000000006,8.8105,1.9966000000000004,22.5436
212,15.88,0.0772,0.023000000000000003,13.2949,0.0502899482824211,0.0977,25.3517,0.173,5.44,0.9725,-5469.5,4.632700000000001,22.1063,58.1889,3.6741,2.295,8.5266,1.5546,15.367300000000002
213,15.94,0.0293,0.0112,4.329900000000001,0.0196,0.0664,41.5859,0.055,7.9,0.832,-5279.5,-0.6935999999999989,28.2022,57.8466,5.200799999999999,2.3289,8.5615,2.4379,20.6936
214,15.87,0.0349,0.0075,5.3625,0.012199999999999999,0.0652,36.5919,0.071,9.94,0.7681,-5536.0,-0.9408999999999992,29.2332,59.34930000000001,6.4924,2.3503,10.237029652516307,3.1677000000000004,20.9409
215,15.71,0.0481,0.0089,9.0909,0.0163,0.0356,22.2316,0.11700000000000002,7.65,0.6268,-5636.0,-5.3264000000000005,36.1696,58.3971,5.4535,2.2732,8.3675,2.5024,25.3264
216,15.93,0.0188,0.0126,3.8016,0.024980000000000002,0.0818,22.3216,0.041,6.08,0.7865,-6456.25,2.8009000000000013,21.0159,59.9228,4.0832,2.3124,8.5494,2.1593,17.1991
217,15.522198162765287,0.0475,0.0059,10.9506,0.0176,0.0969,25.934,0.108,10.31,0.9059,-6402.750000000001,-10.6036,37.05550000000001,57.52269999999999,6.8752,2.3144,8.5405,3.1084,30.603599999999997
218,15.87,0.0447,0.0311,10.1149,0.0272,0.0747,16.3975,0.099,8.99,0.811,-6367.0,-5.9045,34.578,57.6363,6.2047,2.2881,9.2291,2.8294,25.9045
219,15.57,0.0373,0.0103,7.0079,0.0238,0.1005,43.098,0.089,5.84,1.026,-5552.0,-4.768200000000001,32.6371,58.5285,3.8697,2.2982,8.941,1.552,24.7682
220,15.78,0.13750336952302658,0.0091,38.235678500851506,0.0341,0.0746,47.8124,0.3021990244762846,11.84,0.7015,-4159.573159036706,12.898200000000001,34.6022,59.1221,8.285,2.3954000000000004,9.2007,3.0894,27.1018
221,15.89,0.0564,0.0094,10.038,0.0165,0.0929,26.3366,0.132,13.680000000000001,1.0393,-5278.0,5.65,20.0533,58.58939999999999,9.0309,2.2909,8.5135,3.8735,14.35
222,15.57,0.0339,0.0141,5.6135,0.0264,0.1104,19.1275,0.07400000000000001,6.51,0.9525000000000001,-5591.75,0.6055000000000007,26.314,55.9835,4.2645,2.2982,9.4749,2.1216,19.3945
223,15.749999999999998,0.059,0.0169,11.0173,0.0208,0.0848,25.725,0.137,9.6,0.78,-5711.0,1.0291000000000012,26.5379,56.281,6.679000000000001,2.3259,8.7867,2.9055000000000004,18.9709
224,15.81,0.0548,0.0151,8.6499,0.0228,0.11870000000000001,34.0106,0.115,4.16,0.6373,-5394.75,-2.5344999999999995,28.303499999999996,58.1223,2.7794,2.2631,8.8581,1.2576,22.5345
225,15.83,0.0513,0.0259,12.7975,0.0116,0.0946,21.2653,0.125,13.030000000000001,0.596,-6448.0,27.300000000000004,19.1593,58.339,8.8334,2.3834,9.3998,3.5203999999999995,12.7
226,15.71,0.0505,0.0133,8.3608,0.021099999999999997,0.1055,41.1932,0.108,5.97,0.7611,-5078.75,1.7018000000000002,24.6278,58.41620000000001,4.1438,2.3138,8.6472,2.0587,18.2982
227,15.86,0.0612,0.0058,10.3768,0.0243,0.0851,20.6644,0.137,4.16,0.9091,-5190.0,-3.010000000000001,27.0311,57.825,2.7758,2.4172,9.0639,1.2251,23.01
228,15.9,0.0284,0.0213,5.201800000000001,0.013000000000000001,0.0779,14.6482,0.068,18.421428200122122,0.7584,-5546.5,5.03,38.8982,57.3774,12.572534636098244,2.3248,10.237029652516307,5.233659006424407,34.666002787332104
229,15.83,0.019400000000000004,0.0134,3.5769,0.0172,0.0935,24.863200000000003,0.047,6.39,0.6163,-5207.25,0.23359999999999928,22.883099999999995,60.32600000000001,4.2573,2.2939,8.6556,2.1339,19.7664
230,15.81,0.0313,0.0147,5.6567,0.0151,0.0841,30.2172,0.073,3.43,0.7558,-5445.5,-1.7899999999999996,27.6339,58.4188,2.2725,2.2631,8.4278,1.1528,21.79
231,15.760000000000002,0.0703,0.0079,12.6799,0.0273,0.1104,11.786,0.163,6.27,0.8451999999999998,-5822.75,-0.18820000000000006,29.5672,58.2202,4.471399999999999,2.2604,9.065,2.0902000000000003,20.1882
232,16.04,0.0625,0.0113,10.6927,0.0236,0.1088,21.0376,0.137,6.139999999999999,0.9074999999999999,-5535.0,-3.9509000000000003,31.777499999999996,58.311,4.1335,2.4023,8.5735,2.0521000000000003,23.9509
233,15.87,0.0401,0.026600000000000002,9.4368,0.0175,0.08230000000000001,24.965500000000002,0.093,10.540000000000001,0.8384,-6374.75,-8.4836,38.0547,58.92040000000001,6.9918,2.2881,8.5177,2.9583,28.483599999999996
234,15.84,0.0443,0.007,11.0064,0.0381,0.097,32.7596,0.108,6.93,0.687,-6279.5,3.8800000000000012,20.9881,57.2166,4.695299999999999,2.3132,8.8505,2.2496000000000005,16.12
235,15.920000000000002,0.0569,0.0242,9.4233,0.0184,0.077,30.8126,0.125,7.24,0.6302,-5545.0,0.6782000000000007,27.7301,58.6847,4.751099999999999,2.3179,8.8249,1.939,19.3218
236,15.86,0.0314,0.0132,4.6779,0.0242,0.08940000000000001,57.6061,0.061,8.73,0.9444,-5300.5,5.794500000000001,15.7033,59.454499999999996,6.073500000000001,2.418,8.9562,2.4635,14.2055
237,15.78,0.036,0.01,6.5303,0.023,0.1104,19.8777,0.08700000000000001,9.75,0.8569,-5222.0,1.5645000000000011,24.9562,58.5492,6.613800000000001,2.2868,8.7164,2.5324,18.4355
238,15.920000000000002,0.0098,0.0118,1.6555,0.0272,0.0901,20.2307,0.020999999999999998,6.57,0.5374,-5418.75,6.849099999999999,13.5705,57.6585,4.3849,2.3984,9.0061,2.3464,13.1509
239,15.79,0.0603,0.0122,10.7754,0.0284,0.15731969736607296,20.8626,0.14,8.32,0.4782,-5519.25,4.933599999999999,24.1408,58.5351,5.8227,2.2729,9.0744,2.3678,15.0664
240,15.83,0.0541,0.0178,10.1236,0.0203,0.1033,24.043800000000005,0.127,9.55,0.7719,-5554.5,-3.8654999999999995,30.1925,56.9935,6.381,2.2647,8.6611,2.9373,23.8655
241,15.77,0.039,0.0075,9.3946,0.011,0.0776,57.7848,0.09,8.24,0.7613,-7145.809782777325,21.757299999999997,21.8247,59.005300000000005,5.721300000000001,2.3997,9.094,2.0066,18.2427
242,15.79,0.083,0.022500000000000003,15.1889,0.028000000000000004,0.0686,36.9884,0.2,5.62,0.6641,-5295.0,1.7317999999999985,23.8107,60.037499999999994,3.7079,2.2445,8.6544,2.1321,18.2682
243,15.909999999999998,0.088,0.029799999999999997,13.5463,0.03300000000000001,0.1017,31.396499999999996,0.176,5.4,0.684,-5834.5,-5.519999999999999,31.842899999999997,59.0685,3.7167,2.2527,8.58,1.8028000000000002,25.52
244,15.79,0.0466,0.008,8.4502,0.0197,0.084,31.803099999999997,0.11,4.51,0.6373,-5352.75,-0.6327000000000004,25.0547,58.60580000000001,3.0271,2.2445,8.8581,1.4008,20.6327
245,15.72,0.0472,0.0122,8.2024,0.024699999999999996,0.1047,32.2595,0.10700000000000001,7.24,0.9726000000000001,-5458.75,5.1773,21.0858,58.2842,4.845699999999999,2.4073,8.2638,2.3568,14.8227
246,15.94,0.0483,0.0171,11.148,0.0162,0.105,24.0418,0.109,7.91,1.1248,-6326.000000000001,1.1526999999999994,24.6357,58.549099999999996,5.4140999999999995,2.2697,8.6005,2.417,18.8473
247,15.83,0.0571,0.0047,10.2916,0.0163,0.1088,24.224400000000003,0.135,4.24,0.9332,-5573.0,-2.5344999999999995,29.887700000000002,58.3434,2.8331,2.4167,8.5862,1.5726,22.5345
248,15.71,0.0409,0.0189,6.3862,0.0132,0.0569,22.8614,0.085,7.17,0.47439999999999993,-4958.5,-3.9617999999999998,31.4055,58.259600000000006,4.9627,2.2757,8.2061,1.9333000000000002,23.9618
