,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,train_cf_matrix,train_accuracy,train_f1,train_precision,train_recall,train_auc,train_log_loss,train_cohen_kappa_score,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss,test_cohen_kappa_score
206,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",150,10,linear,0.5,1.5,"[[ 144  614]
 [  87 1000]]",0.6200542005420054,0.7404664938911514,0.6195786864931846,0.9199632014719411,0.5549684081238333,13.123129108755842,0.12286394996571748,"[[ 52 241]
 [  2  19]]",0.22611464968152867,0.13523131672597866,0.07307692307692308,0.9047619047619048,0.54111815374614,26.72966677370692,0.013089479266368276
207,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",150,10,linear,0.5,2.0,"[[ 195  563]
 [  69 1018]]",0.6574525745257452,0.7631184407796102,0.6438962681846933,0.9365225390984361,0.5968892378869489,11.831412929505015,0.21498135812991537,"[[ 67 226]
 [  3  18]]",0.27070063694267515,0.1358490566037736,0.07377049180327869,0.8571428571428571,0.5429058995611896,25.189683132018374,0.014473287464707774
208,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",150,10,softmax,0.0,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
209,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",150,10,softmax,0.0,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
210,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",150,10,softmax,0.0,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
211,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",150,10,softmax,0.0,2.0,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
212,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",150,10,softmax,0.1,0.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
213,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",150,10,softmax,0.1,1.0,"[[201 557]
 [ 93 994]]",0.6476964769647696,0.753601213040182,0.6408768536428111,0.9144434222631095,0.5898074631104466,12.168374001333637,0.19795269776811164,"[[ 73 220]
 [  1  20]]",0.2961783439490446,0.15325670498084293,0.08333333333333333,0.9523809523809523,0.6007638550300666,24.30969902773855,0.034504827893257595
214,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",150,10,softmax,0.1,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
215,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",150,10,softmax,0.1,2.0,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
216,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",150,10,softmax,0.3,0.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
217,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",150,10,softmax,0.3,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
218,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",150,10,softmax,0.3,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
219,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",150,10,softmax,0.3,2.0,"[[337 421]
 [129 958]]",0.7018970189701897,0.7769667477696675,0.6947063089195069,0.8813247470101196,0.6629578880169331,10.29629466001029,0.34609208260730606,"[[111 182]
 [  5  16]]",0.40445859872611467,0.14611872146118723,0.08080808080808081,0.7619047619047619,0.570372176174224,20.569734753441377,0.02865177832919774
220,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",150,10,softmax,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
221,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",150,10,softmax,0.5,1.0,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
222,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",150,10,softmax,0.5,1.5,"[[  3 755]
 [ 96 991]]",0.5387533875338754,0.6996117190257678,0.5675830469644902,0.9116835326586936,0.4578206581499273,15.931220817413978,-0.09713915564527786,"[[  5 288]
 [  0  21]]",0.08280254777070063,0.12727272727272726,0.06796116504854369,1.0,0.5085324232081911,31.67961110125533,0.002316806778314584
223,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",150,10,softmax,0.5,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
224,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",150,10,relu,0.0,0.5,"[[756   2]
 [991  96]]",0.46178861788617886,0.1620253164556962,0.9795918367346939,0.08831646734130635,0.5428389724569329,18.589163446797375,0.07155016057078778,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
225,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",150,10,relu,0.0,1.0,"[[370 388]
 [212 875]]",0.6747967479674797,0.7446808510638299,0.6927949326999209,0.8049678012879485,0.6465472251822328,11.232290558671721,0.30376833032702133,"[[133 160]
 [  6  15]]",0.4713375796178344,0.1530612244897959,0.08571428571428572,0.7142857142857143,0.5841053144807411,18.25976056415288,0.03819611027050962
226,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",150,10,relu,0.0,1.5,"[[318 440]
 [291 796]]",0.6037940379403794,0.6853207059836418,0.6440129449838188,0.7322907083716651,0.575907887167363,13.684659819809752,0.1564704094326559,"[[120 173]
 [  8  13]]",0.42356687898089174,0.12560386473429952,0.06989247311827956,0.6190476190476191,0.5143019665203966,19.90973521603267,0.006155352708705042
227,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",150,10,relu,0.0,2.0,"[[451 307]
 [297 790]]",0.6726287262872629,0.7234432234432235,0.7201458523245214,0.7267709291628335,0.6608788682753481,11.307136270426625,0.32240140775701354,"[[162 131]
 [  7  14]]",0.5605095541401274,0.16867469879518074,0.09655172413793103,0.6666666666666666,0.6097838452787258,15.179795827264424,0.058695746622062006
228,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",150,10,relu,0.1,0.5,"[[320 438]
 [303 784]]",0.5983739837398374,0.6790818536162841,0.6415711947626841,0.7212511499540019,0.5717073691722515,13.871860993118288,0.14738720917107007,"[[123 170]
 [  6  15]]",0.4394904458598726,0.14563106796116507,0.08108108108108109,0.7142857142857143,0.5670404680643588,19.359747060724246,0.028991109393119552
229,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",150,10,relu,0.1,1.0,"[[  5 753]
 [112 975]]",0.5311653116531165,0.6927175843694494,0.5642361111111112,0.8969641214351426,0.4517802137518721,16.19330280675484,-0.11059267099651171,"[[  6 287]
 [  0  21]]",0.08598726114649681,0.1276595744680851,0.06818181818181818,1.0,0.5102389078498293,31.56961245159819,0.002788536018590082
230,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",150,10,relu,0.1,1.5,"[[ 63 695]
 [242 845]]",0.4921409214092141,0.6433193757137419,0.5487012987012987,0.7773689052437902,0.4302411808540851,17.541132358940537,-0.15339042135496772,"[[ 27 266]
 [  2  19]]",0.1464968152866242,0.12418300653594772,0.06666666666666667,0.9047619047619048,0.4984560377051845,29.47963301513533,-0.0004517678388853419
231,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",150,10,relu,0.1,2.0,"[[380 378]
 [409 678]]",0.5734417344173441,0.6327578161455903,0.6420454545454546,0.6237350505979761,0.5625271559058481,14.732964374321584,0.12428509653571496,"[[150 143]
 [  9  12]]",0.5159235668789809,0.13636363636363638,0.07741935483870968,0.5714285714285714,0.5416869819600195,16.719771829487076,0.021044427123928178
232,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",150,10,relu,0.3,0.5,"[[218 540]
 [311 776]]",0.5387533875338754,0.645859342488556,0.5896656534954408,0.7138914443422263,0.5007451944666277,15.931127639393656,0.001561793544374801,"[[ 87 206]
 [ 10  11]]",0.31210191082802546,0.09243697478991597,0.05069124423963134,0.5238095238095238,0.41036892572728745,23.759682861055182,-0.03361882410314232
233,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",150,10,relu,0.3,1.0,"[[344 414]
 [306 781]]",0.6097560975609756,0.684487291849255,0.6535564853556486,0.718491260349586,0.5861585589346875,13.478726307681187,0.1761145153687762,"[[127 166]
 [  8  13]]",0.445859872611465,0.13,0.07262569832402235,0.6190476190476191,0.5262473590118641,19.139744668432712,0.011685539596975603
234,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",150,10,relu,0.3,1.5,"[[448 310]
 [536 551]]",0.5414634146341464,0.5657084188911704,0.6399535423925667,0.5068997240110396,0.5489643738788706,15.837426940540812,0.09370089987144692,"[[172 121]
 [ 11  10]]",0.5796178343949044,0.13157894736842105,0.07633587786259542,0.47619047619047616,0.5316105964570129,14.519793743367083,0.01842466726661296
235,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",150,10,relu,0.3,2.0,"[[439 319]
 [207 880]]",0.7149051490514905,0.7699037620297464,0.7339449541284404,0.8095676172953082,0.6943616450592636,9.846965558429947,0.397614217861213,"[[156 137]
 [  8  13]]",0.5382165605095541,0.152046783625731,0.08666666666666667,0.6190476190476191,0.5757354136193726,15.94978382837575,0.03932987297970203
236,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",150,10,relu,0.5,0.5,"[[326 432]
 [268 819]]",0.6205962059620597,0.7005988023952097,0.6546762589928058,0.7534498620055198,0.5917645088391714,13.104330028470093,0.18974162074261458,"[[119 174]
 [  6  15]]",0.4267515923566879,0.14285714285714282,0.07936507936507936,0.7142857142857143,0.560214529497806,19.79974165935279,0.025550843074376717
237,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",150,10,relu,0.5,1.0,"[[569 189]
 [461 626]]",0.6476964769647696,0.658254468980021,0.7680981595092025,0.5758969641214351,0.6632782973641476,12.16821451523374,0.30973649978703566,"[[208  85]
 [  9  12]]",0.7006369426751592,0.2033898305084746,0.12371134020618557,0.5714285714285714,0.6406630911750365,10.339850149373154,0.10497907696039777
238,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",150,10,relu,0.5,1.5,"[[178 580]
 [161 926]]",0.5983739837398374,0.7142306209024296,0.6148738379814077,0.8518859245630175,0.5433572103026169,13.871922533950313,0.09463054314419284,"[[ 60 233]
 [  3  18]]",0.2484076433121019,0.1323529411764706,0.07171314741035857,0.8571428571428571,0.5309605070697221,25.959673679618334,0.010178185023909436
239,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",150,10,relu,0.5,2.0,"[[   4  754]
 [   0 1087]]",0.5913279132791328,0.7424863387978142,0.5904399782726779,1.0,0.5026385224274406,14.115360595243914,0.006212200659224787,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
240,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",150,20,linear,0.0,0.5,"[[407 351]
 [351 736]]",0.6195121951219512,0.6770929162833487,0.6770929162833487,0.6770929162833487,0.6070161151337589,13.141735332208833,0.2140322302675176,"[[156 137]
 [  5  16]]",0.5477707006369427,0.18390804597701152,0.10457516339869281,0.7619047619047619,0.647163985047944,15.619795518870232,0.0751296411532878
241,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",150,20,linear,0.0,1.0,"[[562 196]
 [485 602]]",0.6308943089430894,0.6387267904509285,0.7543859649122807,0.5538178472861086,0.6476213246984633,12.74854387318726,0.279136854099289,"[[202  91]
 [ 12   9]]",0.6719745222929936,0.1487603305785124,0.09,0.42857142857142855,0.5589956118966358,11.32983035682149,0.04296620701899734
242,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",150,20,linear,0.0,1.5,"[[454 304]
 [433 654]]",0.6005420054200542,0.6396088019559902,0.6826722338204593,0.6016559337626495,0.6003002623958366,13.796922103343062,0.19556383268858846,"[[176 117]
 [  6  15]]",0.60828025477707,0.19607843137254902,0.11363636363636363,0.7142857142857143,0.6574841540711849,13.529818628896006,0.0912042919666809
243,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",150,20,linear,0.0,2.0,"[[531 227]
 [389 698]]",0.6661246612466125,0.6938369781312127,0.7545945945945945,0.6421343146274149,0.6713310095564514,11.531744047632323,0.33192647499691397,"[[192 101]
 [  8  13]]",0.6528662420382165,0.19259259259259257,0.11403508771929824,0.6190476190476191,0.6371688607183488,11.989832440718835,0.08978245837987342
244,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",150,20,linear,0.1,0.5,"[[316 442]
 [456 631]]",0.5132791327913279,0.5842592592592593,0.5880708294501398,0.5804967801287948,0.4986916618322074,16.810934755931676,-0.0026093828857887136,"[[122 171]
 [ 10  11]]",0.42356687898089174,0.1083743842364532,0.06043956043956044,0.5238095238095238,0.47009588818462533,19.909730123055404,-0.013119897322542817
245,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",150,20,linear,0.1,1.0,"[[398 360]
 [271 816]]",0.6579945799457995,0.7211665930181176,0.6938775510204082,0.7506899724011039,0.637877967730895,11.812604748110305,0.2807444160456094,"[[151 142]
 [  7  14]]",0.5254777070063694,0.1581920903954802,0.08974358974358974,0.6666666666666666,0.5910125142207053,16.38978097349293,0.04569004201852078
246,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",150,20,linear,0.1,1.5,"[[ 119  639]
 [  47 1040]]",0.6281842818428184,0.7519884309472162,0.6194163192376414,0.9567617295308187,0.5568769069817682,12.842336883288143,0.12900069092520672,"[[ 47 246]
 [  3  18]]",0.2070063694267516,0.1263157894736842,0.06818181818181818,0.8571428571428571,0.5087762067284252,27.389656125161107,0.0027550317593939555
247,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",150,20,linear,0.1,2.0,"[[401 357]
 [238 849]]",0.6775067750677507,0.7405146096816397,0.7039800995024875,0.781048758049678,0.6550362523757625,11.138676103660941,0.3176185601038328,"[[155 138]
 [  7  14]]",0.5382165605095541,0.16184971098265896,0.09210526315789473,0.6666666666666666,0.5978384527872582,15.949786374864384,0.050231549084233884
248,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",150,20,linear,0.3,0.5,"[[225 533]
 [448 639]]",0.4682926829268293,0.5657370517928286,0.5452218430034129,0.5878564857405704,0.4423451294138208,18.364751126741286,-0.11730034748479401,"[[ 84 209]
 [  9  12]]",0.3057324840764331,0.09917355371900827,0.05429864253393665,0.5714285714285714,0.42905899561189664,23.97968270685809,-0.026174557011363397
249,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",150,20,linear,0.3,1.0,"[[418 340]
 [587 500]]",0.4975609756097561,0.5189413596263622,0.5952380952380952,0.45998160073597055,0.5057163940355314,17.353776466779657,0.010895495198521843,"[[155 138]
 [ 13   8]]",0.5191082802547771,0.09580838323353294,0.0547945205479452,0.38095238095238093,0.4549813099301154,16.609762993875414,-0.02392778473631907
250,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",150,20,linear,0.3,1.5,"[[423 335]
 [249 838]]",0.6834688346883468,0.7415929203539823,0.7144075021312873,0.7709291628334867,0.6644883281185903,10.93274432507694,0.33472380183230654,"[[152 141]
 [  8  13]]",0.5254777070063694,0.14857142857142858,0.08441558441558442,0.6190476190476191,0.5689094750528197,16.389778427004295,0.0349820551957426
251,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",150,20,linear,0.3,2.0,"[[354 404]
 [203 884]]",0.6710027100271003,0.744421052631579,0.6863354037267081,0.8132474701011959,0.640132969879094,11.363338920906548,0.29198305940902647,"[[133 160]
 [  5  16]]",0.4745222929936306,0.16243654822335027,0.09090909090909091,0.7619047619047619,0.6079148382902648,18.149764460984372,0.048764366760915
252,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",150,20,linear,0.5,0.5,"[[405 353]
 [369 718]]",0.6086720867208673,0.6654309545875811,0.6704014939309056,0.6605335786568537,0.5974171851067909,13.51614027914275,0.19421397617647695,"[[148 145]
 [  7  14]]",0.5159235668789809,0.15555555555555556,0.0880503144654088,0.6666666666666666,0.5858930602957906,16.719776922464337,0.04241402832952135
